[8/9/2022 1:17:11 AM]
0.1792987 , 0.8657072 , -0.001658173
0.1798987 , 0.8663757 , -0.005236358
0.1785987 , 0.8678814 , -0.007386474
0.1795987 , 0.8679715 , -0.007495346
0.1784987 , 0.8707033 , -0.008354416
0.1794987 , 0.8706845 , -0.008553543
0.1780987 , 0.8914216 , -0.01019882
0.1790987 , 0.8915117 , -0.01030769
0.1772987 , 0.890951 , -0.01628143
0.1782987 , 0.8909416 , -0.016381
0.1776987 , 0.8703322 , -0.01444641
0.1808987 , 0.8658196 , 0.002750626
0.1792987 , 0.8657072 , -0.001658173
0.1798987 , 0.8658291 , 0.002850113
0.1813987 , 0.8665389 , 0.007202835
0.1804987 , 0.8665576 , 0.007401962
0.1817987 , 0.8677528 , 0.01050385
0.1819987 , 0.8627031 , 0.01127922
0.1807987 , 0.8677621 , 0.01060341
0.1820987 , 0.8697411 , 0.01242645
0.1816987 , 0.8934215 , 0.01110756
0.1810987 , 0.872613 , 0.01306084
0.1806987 , 0.8934309 , 0.01120712
0.1820987 , 0.8725943 , 0.01286171
0.1810987 , 0.8697505 , 0.01252602
0.1820987 , 0.8697411 , 0.01242645
0.1827987 , 0.8696237 , 0.0186647
0.1826987 , 0.8665681 , 0.01714363
0.1817987 , 0.8695334 , 0.01877365
0.1816987 , 0.8665774 , 0.01724319
0.1823987 , 0.8939917 , 0.01718086
0.1806987 , 0.8934309 , 0.01120712
0.1813987 , 0.894001 , 0.01728043
0.1816987 , 0.8934215 , 0.01110756
0.1817987 , 0.8734818 , 0.01910606
0.1827987 , 0.8696237 , 0.0186647
0.1827987 , 0.873463 , 0.01890694
0.1813987 , 0.894001 , 0.01728043
0.1823987 , 0.8939917 , 0.01718086
0.1816987 , 0.8934215 , 0.01110756
0.1823987 , 0.8643153 , 0.01454277
0.1816987 , 0.8665774 , 0.01724319
0.1813987 , 0.8643246 , 0.01464233
0.1826987 , 0.8665681 , 0.01714363
0.1820987 , 0.8697411 , 0.01242645
0.1817987 , 0.8677528 , 0.01050385
0.1819987 , 0.8627031 , 0.01127922
0.1819987 , 0.8627031 , 0.01127922
0.1813987 , 0.8643246 , 0.01464233
0.1809987 , 0.8627124 , 0.01137878
0.1823987 , 0.8643153 , 0.01454277
0.1814987 , 0.8616323 , 0.007362137
0.1809987 , 0.8627124 , 0.01137878
0.1804987 , 0.8616416 , 0.0074617
0.1809987 , 0.8610407 , 0.003199158
0.1799987 , 0.8610501 , 0.003298721
0.1804987 , 0.8608379 , -0.001100693
0.1794987 , 0.8608473 , -0.001001129
0.1799987 , 0.861161 , -0.00514862
0.1809987 , 0.8627124 , 0.01137878
0.1814987 , 0.8616323 , 0.007362137
0.1819987 , 0.8627031 , 0.01127922
0.1813987 , 0.8665389 , 0.007202835
0.1808987 , 0.8658196 , 0.002750626
0.1809987 , 0.8610407 , 0.003199158
0.1804987 , 0.8608379 , -0.001100693
0.1799987 , 0.8610501 , 0.003298721
0.1799987 , 0.861161 , -0.00514862
0.1794987 , 0.8608473 , -0.001001129
0.1789987 , 0.8611797 , -0.004949493
0.1794987 , 0.8621377 , -0.008655243
0.1784987 , 0.862147 , -0.00855568
0.1798987 , 0.8663757 , -0.005236358
0.1802987 , 0.8656884 , -0.0018573
0.1804987 , 0.8608379 , -0.001100693
0.1795987 , 0.8679715 , -0.007495346
0.1790987 , 0.8639761 , -0.01153969
0.1790987 , 0.8639761 , -0.01153969
0.1784987 , 0.862147 , -0.00855568
0.1781987 , 0.8638859 , -0.01143074
0.1788987 , 0.8665956 , -0.01359344
0.1778987 , 0.8666049 , -0.01349388
0.1786987 , 0.8704131 , -0.01465492
0.1778987 , 0.8666049 , -0.01349388
0.1776987 , 0.8703322 , -0.01444641
0.1782987 , 0.8909416 , -0.016381
0.1790987 , 0.8915117 , -0.01030769
0.1794987 , 0.8706845 , -0.008553543
0.1788987 , 0.8665956 , -0.01359344
0.1795987 , 0.8679715 , -0.007495346
0.1816987 , 0.8934215 , 0.01110756
0.1827987 , 0.873463 , 0.01890694
0.1820987 , 0.8725943 , 0.01286171
0.1827987 , 0.8696237 , 0.0186647
0.1826987 , 0.8335472 , 0.01632614
0.1821987 , 0.8303864 , 0.01903343
0.1831987 , 0.8303676 , 0.0188343
0.1822987 , 0.8268582 , 0.01996727
0.1817987 , 0.8183324 , 0.01474113
0.1798987 , 0.81738 , 0.01101387
0.1807987 , 0.8173612 , 0.01081474
0.1812987 , 0.8226693 , 0.01172264
0.1808987 , 0.8222212 , 0.0101577
0.1802987 , 0.8226973 , 0.01202133
0.1819987 , 0.8233984 , 0.01948852
0.1832987 , 0.82674 , 0.01977745
0.1822987 , 0.8268582 , 0.01996727
0.1831987 , 0.8303676 , 0.0188343
0.1818987 , 0.8280521 , 0.01342705
0.1826987 , 0.8335472 , 0.01632614
0.1818987 , 0.8265682 , 0.01366676
0.1829987 , 0.8233796 , 0.0192894
0.1817987 , 0.8250467 , 0.0135083
0.1824987 , 0.820405 , 0.01755981
0.1808987 , 0.8265961 , 0.01396545
0.1808987 , 0.8280709 , 0.01362618
0.1815987 , 0.8236869 , 0.01293282
0.1817987 , 0.8183324 , 0.01474113
0.1812987 , 0.8226693 , 0.01172264
0.1818987 , 0.8366674 , 0.01211609
0.1810987 , 0.8380458 , 0.0128907
0.1820987 , 0.8380271 , 0.01269157
0.1811987 , 0.8395672 , 0.01304916
0.1808987 , 0.8366861 , 0.01231522
0.1815987 , 0.8357681 , 0.01109573
0.1806987 , 0.8357867 , 0.01129486
0.1812987 , 0.8353293 , 0.00963028
0.1802987 , 0.8353572 , 0.00992897
0.1810987 , 0.8305315 , 0.00987976
0.1774987 , 0.8347827 , -0.006890945
0.1814987 , 0.8301739 , 0.01141991
0.1772987 , 0.8298855 , -0.00663208
0.1826987 , 0.8335472 , 0.01632614
0.1816987 , 0.8292811 , 0.01260857
0.1818987 , 0.8366674 , 0.01211609
0.1820987 , 0.8380271 , 0.01269157
0.1832987 , 0.8359339 , 0.01821136
0.1754987 , 0.816615 , -0.01211586
0.1764987 , 0.8476288 , -0.0134201
0.1770987 , 0.8216746 , -0.006363601
0.1808987 , 0.8222212 , 0.0101577
0.1807987 , 0.8173612 , 0.01081474
0.1776987 , 0.8429843 , -0.007259063
0.1764987 , 0.8348014 , -0.006691818
0.1774987 , 0.8347827 , -0.006890945
0.1764987 , 0.8476288 , -0.0134201
0.1766987 , 0.8430122 , -0.006960373
0.1813987 , 0.8435835 , 0.008755035
0.1803987 , 0.8436023 , 0.008954163
0.1817987 , 0.8432446 , 0.01049431
0.1807987 , 0.8432633 , 0.01069344
0.1816987 , 0.8484373 , 0.009102936
0.1764987 , 0.8476288 , -0.0134201
0.1776987 , 0.8429843 , -0.007259063
0.1824987 , 0.8477874 , 0.01288017
0.1831987 , 0.8459677 , 0.01596374
0.1819987 , 0.8422522 , 0.01169228
0.1821987 , 0.8409237 , 0.01252006
0.1834987 , 0.8433481 , 0.01801758
0.1821987 , 0.8409237 , 0.01252006
0.1810987 , 0.842271 , 0.0118914
0.1819987 , 0.8422522 , 0.01169228
0.1811987 , 0.8409424 , 0.01271919
0.1821987 , 0.8395486 , 0.01285004
0.1811987 , 0.8409424 , 0.01271919
